Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
O14261	Q09870	taf1	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
O14261	Q09882	taf1	prp45	26771498:0018:HT:binary	4896	True
O14261	Q10186	taf1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O14261	Q10368	taf1	SPAC22E12.18	26771498:0018:HT:binary	4896	True
O14261	Q10451	taf1	ppr5	26771498:0018:HT:binary	4896	True
O14261	Q10585	taf1	spd1	26771498:0018:HT:binary	4896	True
O14261	Q7LL22	taf1	nsk1	26771498:0018:HT:binary	4896	True
O14261	Q8WZK3	taf1	ibp1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14261	Q92349	taf1	mug79	26771498:0018:HT:binary	4896	True
O14261	Q9C103	taf1	eme1	26771498:0018:HT:binary	4896	True
O14261	Q9HE16	taf1	SPAC1399.05c	26771498:0018:HT:binary	4896	True
O14261	Q9HFF4	taf1	ppk1	26771498:0018:HT:binary	4896	True
O14261	Q9P3U8	taf1	SPCC548.05c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14261	Q9P6R8	taf1	cwf24	26771498:0018:HT:binary	4896	True
O14261	Q9P7B3	taf1	SPAC521.04c	26771498:0018:HT:binary	4896	True
O14261	Q9P7Q4	taf1	sec18	26771498:0018:HT:binary	4896	True
O14261	Q9URT4	taf1	ams2	26771498:0018:HT:binary	4896	True
O14261	Q9USW9	taf1	sgf29	26771498:0018:HT:binary	4896	True
O14261	Q9UT46	taf1	moc3	26771498:0018:HT:binary	4896	True
O14261	Q9UTB4	taf1	mss51	26771498:0018:HT:binary	4896	True
O14261	Q9UTK6	taf1	SPAC1486.03c	26771498:0018:HT:binary	4896	True
O14261	Q9Y7T4	taf1	atg1	26771498:0018:HT:binary|32909946:0004:LC:co-complex	4896	True
O14269	O94326	SPAC7D4.14c	pir2	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex	4896	True
O14269	P37202	SPAC7D4.14c	dis3	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|30321377:0004:LC:co-complex	4896	True
O14269	Q9UTR8	SPAC7D4.14c	red1	23980030:0018:LC:binary|24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O14277	O60131	rps5	SPBC16G5.17	26771498:0018:HT:binary	4896	True
O14277	P78920	rps5	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O14283	O74417	prr1	SPCC14G10.04	26771498:0018:HT:binary	4896	True
O14283	Q10237	prr1	SPAC4G9.04c	26771498:0018:HT:binary	4896	True
O14284	P50521	oxr1	hxk2	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O14285	O14285	spc34	spc34	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14285	Q9HDZ6	spc34	dam1	16079914:0004:LC:co-complex|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14289	Q9P7D3	leu2	SPBP4H10.16c	26771498:0018:HT:binary	4896	True
O14297	Q9P792	SPAC9E9.15	SPBP35G2.11c	26771498:0018:HT:binary	4896	True
O14299	O14299	wis4	wis4	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14299	O94321	wis4	mpr1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14299	P50530	wis4	sck1	26771498:0018:HT:binary	4896	True
O14299	P87323	wis4	mcs4	11179424:0004:LC:co-complex|18406331:0004:LC:co-complex|20946853:0004:LC:co-complex|23389634:0004:LC:co-complex|23389634:0096:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14301	Q9UT49	SPAC9G1.05	cid13	12062100:0004:LC:co-complex|12062100:0676:LC:co-complex|26771498:0018:HT:binary	4896	True
O14302	Q09763	cyk3	gef1	26771498:0018:HT:binary	4896	True
O14308	Q10319	swc4	yaf9	26771498:0018:HT:binary	4896	True
O14318	O74790	php4	grx4	19502236:0018:LC:binary|19502236:0090:LC:binary|22523368:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|25806539:0004:LC:co-complex|26771498:0018:HT:binary|28725905:0096:LC:binary	4896	True
O14318	Q09750	php4	pst1	26771498:0018:HT:binary	4896	True
O14325	O14325	SPBC16E9.10c	SPBC16E9.10c	26771498:0018:HT:binary	4896	True
O14325	O60058	SPBC16E9.10c	afg2	26771498:0018:HT:binary	4896	True
O14325	O94362	SPBC16E9.10c	SPBC428.15	26771498:0018:HT:binary	4896	True
O14325	P49373	SPBC16E9.10c	tfs1	26771498:0018:HT:binary	4896	True
O14326	O60150	pub3	SPBC18H10.20c	26771498:0018:HT:binary	4896	True
O14326	O94274	pub3	SPBP8B7.26	26771498:0018:HT:binary	4896	True
O14326	O94425	pub3	SPBC660.05	26771498:0018:HT:binary	4896	True
O14326	P0C016	pub3	ubi3	26771498:0018:HT:binary	4896	True
O14326	P0C8R3	pub3	ubi5	26771498:0018:HT:binary	4896	True
O14326	P0CH07	pub3	uep1	26771498:0018:HT:binary	4896	True
O14326	P46595	pub3	ubc4	26771498:0018:HT:binary	4896	True
O14326	P87027	pub3	spg1	26771498:0018:HT:binary	4896	True
O14326	Q09181	pub3	ste13	26771498:0018:HT:binary	4896	True
O14326	Q10347	pub3	SPAC1F12.05	26771498:0018:HT:binary	4896	True
O14326	Q8WZK5	pub3	SPBC839.02	26771498:0018:HT:binary	4896	True
O14326	Q92349	pub3	mug79	26771498:0018:HT:binary	4896	True
O14326	Q9P7T0	pub3	sib2	26771498:0018:HT:binary	4896	True
O14326	Q9USP9	pub3	SPBC902.04	26771498:0018:HT:binary	4896	True
O14327	O14327	pab2	pab2	26771498:0018:HT:binary	4896	True
O14327	O74823	pab2	SPBC337.12	23658229:0004:LC:co-complex|24713849:0004:HT:co-complex|25989903:0004:LC:co-complex|26771498:0018:HT:binary	4896	True
O14327	Q9P3U1	pab2	SPAC328.05	26771498:0018:HT:binary	4896	True
O14327	Q9USP9	pab2	SPBC902.04	24210919:0004:LC:co-complex|24210919:0007:LC:binary|24713849:0004:HT:co-complex|26771498:0018:HT:binary	4896	True
O14329	Q9HGQ3	zrg17	cis4	18199682:0096:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14344	O14344	gua1	gua1	26771498:0018:HT:binary	4896	True
O14344	O42869	gua1	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O14344	O74360	gua1	rga4	26771498:0018:HT:binary	4896	True
O14348	P18869	ncb2	leu1	26771498:0018:HT:binary	4896	True
O14348	P36611	ncb2	hap3	26771498:0018:HT:binary	4896	True
O14348	Q10186	ncb2	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O14348	Q10315	ncb2	bur6	26771498:0018:HT:binary	4896	True
O14348	Q9P3U2	ncb2	SPAC328.04	26771498:0018:HT:binary	4896	True
O14350	Q9UUM2	swi3	swi1	15367656:0004:LC:co-complex|15367656:0676:LC:co-complex|15509785:0004:LC:co-complex|15509785:0019:LC:binary|15509785:0096:LC:binary|20967229:0004:LC:co-complex|22952839:0004:LC:co-complex|22952839:0096:LC:binary|26771498:0018:HT:binary	4896	True
O14351	O14351	SPBC30D10.05c	SPBC30D10.05c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O14352	P36601	lsm4	rhp51	26771498:0018:HT:binary	4896	True
O14352	P78920	lsm4	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O14352	Q9C107	lsm4	mcl1	26771498:0018:HT:binary	4896	True
O14352	Q9P3U1	lsm4	SPAC328.05	26771498:0018:HT:binary	4896	True
O14368	O14368	hsp16	hsp16	11452028:0018:LC:binary|23273429:0071:LC:binary|23273429:0114:LC:binary|23273429:0928:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14368	Q10498	hsp16	hgh1	26771498:0018:HT:binary	4896	True
O14368	Q9Y884	hsp16	skh1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14388	P36611	rpl2701	hap3	26771498:0018:HT:binary	4896	True
O14388	P78920	rpl2701	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O14423	O14423	cbh1	cbh1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14423	O36021	cbh1	SPAC4F10.09c	26771498:0018:HT:binary	4896	True
O14423	O42709	cbh1	mcm10	26771498:0018:HT:binary	4896	True
O14423	O42869	cbh1	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O14423	O43075	cbh1	pi053	26771498:0018:HT:binary	4896	True
O14423	O60071	cbh1	SPBC13G1.09	26771498:0018:HT:binary	4896	True
O14423	O60177	cbh1	SPBC23E6.02	26771498:0018:HT:binary	4896	True
O14423	O74324	cbh1	SPBC1685.04	26771498:0018:HT:binary	4896	True
O14423	O74416	cbh1	ump1	26771498:0018:HT:binary	4896	True
O14423	O74518	cbh1	cid12	26771498:0018:HT:binary	4896	True
O14423	O74802	cbh1	snr1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14423	O74808	cbh1	clr1	26771498:0018:HT:binary	4896	True
O14423	O74825	cbh1	rpb4	26771498:0018:HT:binary	4896	True
O14423	O94374	cbh1	imp1	26771498:0018:HT:binary	4896	True
O14423	O94393	cbh1	nas2	26771498:0018:HT:binary	4896	True
O14423	O94435	cbh1	mug35	26771498:0018:HT:binary	4896	True
O14423	O94441	cbh1	ypp1	26771498:0018:HT:binary	4896	True
O14423	O94697	cbh1	rfc5	26771498:0018:HT:binary	4896	True
O14423	P10506	cbh1	byr1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14423	P34208	cbh1	chk1	26771498:0018:HT:binary	4896	True
O14423	P41893	cbh1	stp1	26771498:0018:HT:binary	4896	True
O14423	P49373	cbh1	tfs1	26771498:0018:HT:binary	4896	True
O14423	Q09682	cbh1	SPAC13C5.01c	26771498:0018:HT:binary	4896	True
O14423	Q09811	cbh1	rqh1	26771498:0018:HT:binary	4896	True
O14423	Q09870	cbh1	SPAC12G12.06c	26771498:0018:HT:binary	4896	True
O14423	Q10149	cbh1	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
O14423	Q10160	cbh1	rmi1	26771498:0018:HT:binary	4896	True
O14423	Q10186	cbh1	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O14423	Q7Z992	cbh1	sst6	26771498:0018:HT:binary	4896	True
O14423	Q92349	cbh1	mug79	26771498:0018:HT:binary	4896	True
O14423	Q9HFE5	cbh1	apm1	26771498:0018:HT:binary	4896	True
O14423	Q9P6R8	cbh1	cwf24	26771498:0018:HT:binary	4896	True
O14423	Q9P7R5	cbh1	gfh1	26771498:0018:HT:binary	4896	True
O14423	Q9USW9	cbh1	sgf29	26771498:0018:HT:binary	4896	True
O14423	Q9UT46	cbh1	moc3	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O14423	Q9UT60	cbh1	dhd1	26771498:0018:HT:binary	4896	True
O14423	Q9UT76	cbh1	tif222	26771498:0018:HT:binary	4896	True
O14423	Q9UTB4	cbh1	mss51	26771498:0018:HT:binary	4896	True
O14450	O42896	SPAC3A11.13	SPBC115.03	26771498:0018:HT:binary	4896	True
O14450	O94307	SPAC3A11.13	bob1	26771498:0018:HT:binary	4896	True
O14450	O94318	SPAC3A11.13	vps20	26771498:0018:HT:binary	4896	True
O14450	P40376	SPAC3A11.13	pka1	26771498:0018:HT:binary	4896	True
O14450	Q09190	SPAC3A11.13	pcd1	26771498:0018:HT:binary	4896	True
O14470	O94337	ssr2	SPBC1271.04c	26771498:0018:HT:binary	4896	True
O36019	Q9HDX2	atg13	SPAPB1A11.03	26771498:0018:HT:binary	4896	True
O36021	O59771	SPAC4F10.09c	SPCC1795.05c	26771498:0018:HT:binary	4896	True
O36021	O94687	SPAC4F10.09c	tas3	26771498:0018:HT:binary	4896	True
O36021	P78920	SPAC4F10.09c	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O36021	Q09763	SPAC4F10.09c	gef1	26771498:0018:HT:binary	4896	True
O36021	Q10186	SPAC4F10.09c	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O36021	Q9C0W2	SPAC4F10.09c	abo2	26771498:0018:HT:binary	4896	True
O36021	Q9P7G0	SPAC4F10.09c	SPAC1142.04	26771498:0018:HT:binary	4896	True
O36023	Q09116	spn1	spn2	15385632:0004:LC:co-complex|15385632:0018:LC:binary|26771498:0018:HT:binary	4896	True
O36024	Q9C0W0	fta1	mis15	26771498:0018:HT:binary	4896	True
O36027	Q9P6R1	wsp1	vrp1	12939254:0018:LC:binary|12939254:0096:LC:binary|26771498:0018:HT:binary	4896	True
O36028	O36028	SPAC4F10.16c	SPAC4F10.16c	26771498:0018:HT:binary	4896	True
O36029	O74960	SPAC4F10.17	pil1	26771498:0018:HT:binary	4896	True
O36030	O43044	SPAC4F10.18	nup120	22955883:0096:LC:binary|22955883:0114:LC:binary|23019579:0071:LC:binary|23019579:0096:LC:binary|23019579:0114:LC:binary|26771498:0018:HT:binary	4896	True
O36030	Q10109	SPAC4F10.18	lem2	33109728:0090:HT:binary	4896	True
O36031	O42927	SPAC4F10.19c	SPBC16C6.03c	26771498:0018:HT:binary	4896	True
O36033	O74886	SPAC19B12.01	SPCC576.02	26771498:0018:HT:binary	4896	True
O42634	O42634	dmc1	dmc1	14551247:0018:LC:binary|15899844:0018:LC:binary|15899844:0071:LC:binary|26771498:0018:HT:binary	4896	True
O42634	O42869	dmc1	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O42634	O94374	dmc1	imp1	26771498:0018:HT:binary	4896	True
O42634	O94441	dmc1	ypp1	26771498:0018:HT:binary	4896	True
O42634	P49373	dmc1	tfs1	26771498:0018:HT:binary	4896	True
O42634	P87027	dmc1	spg1	26771498:0018:HT:binary	4896	True
O42634	Q10160	dmc1	rmi1	26771498:0018:HT:binary	4896	True
O42634	Q92349	dmc1	mug79	26771498:0018:HT:binary	4896	True
O42634	Q9P6R8	dmc1	cwf24	26771498:0018:HT:binary	4896	True
O42634	Q9UTB4	dmc1	mss51	26771498:0018:HT:binary	4896	True
O42645	P87305	SPAC10F6.04	SPBC31F10.03	26771498:0018:HT:binary	4896	True
O42645	Q9HE16	SPAC10F6.04	SPAC1399.05c	26771498:0018:HT:binary	4896	True
O42645	Q9UT33	SPAC10F6.04	dph3	26771498:0018:HT:binary	4896	True
O42645	Q9UTN0	SPAC10F6.04	SPAC139.03	26771498:0018:HT:binary	4896	True
O42646	Q10109	ubc6	lem2	33109728:0090:HT:binary	4896	True
O42646	Q9UUD1	ubc6	sre1	26771498:0018:HT:binary	4896	True
O42648	O42648	SPAC10F6.08c	SPAC10F6.08c	26771498:0018:HT:binary	4896	True
O42658	O42658	omt2	omt2	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42658	O42869	omt2	SPAC3G9.05	26771498:0018:HT:binary	4896	True
O42658	O94374	omt2	imp1	26771498:0018:HT:binary	4896	True
O42658	P49373	omt2	tfs1	26771498:0018:HT:binary	4896	True
O42658	Q92368	omt2	rcd1	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42661	P78920	smd1	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O42700	O42700	tal1	tal1	26771498:0018:HT:binary	4896	True
O42706	P78920	rpl2102	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O42709	O60108	mcm10	cbh2	26771498:0018:HT:binary	4896	True
O42709	O60130	mcm10	SPBC16G5.16	26771498:0018:HT:binary	4896	True
O42709	O74424	mcm10	nup211	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42709	O74846	mcm10	sec6	26771498:0018:HT:binary	4896	True
O42709	O74960	mcm10	pil1	26771498:0018:HT:binary	4896	True
O42709	O94281	mcm10	ckb2	26771498:0018:HT:binary	4896	True
O42709	O94687	mcm10	tas3	26771498:0018:HT:binary	4896	True
O42709	P36601	mcm10	rhp51	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42709	P49731	mcm10	mcm6	12185500:0018:LC:binary|22433840:0018:LC:binary|23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42709	P78920	mcm10	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O42709	P87117	mcm10	atg6	26771498:0018:HT:binary	4896	True
O42709	Q09763	mcm10	gef1	26771498:0018:HT:binary	4896	True
O42709	Q09811	mcm10	rqh1	26771498:0018:HT:binary	4896	True
O42709	Q10186	mcm10	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O42709	Q9C0W2	mcm10	abo2	26771498:0018:HT:binary	4896	True
O42709	Q9HDY1	mcm10	ase1	26771498:0018:HT:binary	4896	True
O42709	Q9HE16	mcm10	SPAC1399.05c	26771498:0018:HT:binary	4896	True
O42709	Q9P7H9	mcm10	SPAC105.03c	26771498:0018:HT:binary	4896	True
O42709	Q9P7I3	mcm10	mdv1	26771498:0018:HT:binary	4896	True
O42709	Q9URY2	mcm10	alp7	26771498:0018:HT:binary	4896	True
O42709	Q9Y7S0	mcm10	SPCC569.01c	26771498:0018:HT:binary	4896	True
O42843	Q10109	SPAC23A1.05	lem2	33109728:0090:HT:binary	4896	True
O42846	P78920	rpl3401	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O42851	O42851	SPAC23A1.14c	SPAC23A1.14c	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42851	O94325	SPAC23A1.14c	pex5	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42851	O94374	SPAC23A1.14c	imp1	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42851	Q09682	SPAC23A1.14c	SPAC13C5.01c	26771498:0018:HT:binary	4896	True
O42851	Q10149	SPAC23A1.14c	SPAC1D4.02c	26771498:0018:HT:binary	4896	True
O42852	Q9C0W8	sec20	tip20	23695164:0018:HT:binary|23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42861	O94257	fft3	ppm1	26771498:0018:HT:binary	4896	True
O42869	O42958	SPAC3G9.05	SPBC19G7.10c	26771498:0018:HT:binary	4896	True
O42869	O59716	SPAC3G9.05	SPBC3B8.08	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42869	O59826	SPAC3G9.05	SPCC965.06	26771498:0018:HT:binary	4896	True
O42869	O60108	SPAC3G9.05	cbh2	26771498:0018:HT:binary	4896	True
O42869	O60130	SPAC3G9.05	SPBC16G5.16	26771498:0018:HT:binary	4896	True
O42869	O74313	SPAC3G9.05	SPBC15D4.08c	26771498:0018:HT:binary	4896	True
O42869	O74324	SPAC3G9.05	SPBC1685.04	26771498:0018:HT:binary	4896	True
O42869	O74375	SPAC3G9.05	tvp18	26771498:0018:HT:binary	4896	True
O42869	O74648	SPAC3G9.05	iah1	26771498:0018:HT:binary	4896	True
O42869	O74876	SPAC3G9.05	mug135	26771498:0018:HT:binary	4896	True
O42869	O74886	SPAC3G9.05	SPCC576.02	26771498:0018:HT:binary	4896	True
O42869	O74909	SPAC3G9.05	meu23	26771498:0018:HT:binary	4896	True
O42869	O74919	SPAC3G9.05	rnc1	26771498:0018:HT:binary	4896	True
O42869	O74960	SPAC3G9.05	pil1	26771498:0018:HT:binary	4896	True
O42869	O94255	SPAC3G9.05	SPBP8B7.05c	26771498:0018:HT:binary	4896	True
O42869	O94318	SPAC3G9.05	vps20	26771498:0018:HT:binary	4896	True
O42869	O94337	SPAC3G9.05	SPBC1271.04c	26771498:0018:HT:binary	4896	True
O42869	O94347	SPAC3G9.05	SPCC61.03	26771498:0018:HT:binary	4896	True
O42869	O94687	SPAC3G9.05	tas3	26771498:0018:HT:binary	4896	True
O42869	P08092	SPAC3G9.05	ran1	26771498:0018:HT:binary	4896	True
O42869	P10989	SPAC3G9.05	act1	26771498:0018:HT:binary	4896	True
O42869	P36598	SPAC3G9.05	thi1	26771498:0018:HT:binary	4896	True
O42869	P36601	SPAC3G9.05	rhp51	26771498:0018:HT:binary	4896	True
O42869	P40373	SPAC3G9.05	his1	26771498:0018:HT:binary	4896	True
O42869	P40386	SPAC3G9.05	thi4	26771498:0018:HT:binary	4896	True
O42869	P40998	SPAC3G9.05	thi2	26771498:0018:HT:binary	4896	True
O42869	P41888	SPAC3G9.05	tnr3	26771498:0018:HT:binary	4896	True
O42869	P49740	SPAC3G9.05	ndk1	26771498:0018:HT:binary	4896	True
O42869	P53694	SPAC3G9.05	rtn1	26771498:0018:HT:binary	4896	True
O42869	P79007	SPAC3G9.05	hap5	26771498:0018:HT:binary	4896	True
O42869	Q09190	SPAC3G9.05	pcd1	26771498:0018:HT:binary	4896	True
O42869	Q09672	SPAC3G9.05	SPAC5H10.09c	26771498:0018:HT:binary	4896	True
O42869	Q09677	SPAC3G9.05	SPAC5H10.05c	26771498:0018:HT:binary	4896	True
O42869	Q09748	SPAC3G9.05	dnm1	26771498:0018:HT:binary	4896	True
O42869	Q09816	SPAC3G9.05	SPAC16C9.02c	26771498:0018:HT:binary	4896	True
O42869	Q09825	SPAC3G9.05	sad1	26771498:0018:HT:binary	4896	True
O42869	Q09908	SPAC3G9.05	phf2	26771498:0018:HT:binary	4896	True
O42869	Q09913	SPAC3G9.05	SPAC1F7.09c	26771498:0018:HT:binary	4896	True
O42869	Q09921	SPAC3G9.05	SPAC1F7.10	26771498:0018:HT:binary	4896	True
O42869	Q10066	SPAC3G9.05	aru1	26771498:0018:HT:binary	4896	True
O42869	Q10186	SPAC3G9.05	SPAC3F10.12c	26771498:0018:HT:binary	4896	True
O42869	Q12702	SPAC3G9.05	pab1	26771498:0018:HT:binary	4896	True
O42869	Q4LB35	SPAC3G9.05	fol1	26771498:0018:HT:binary	4896	True
O42869	Q92462	SPAC3G9.05	pub1	26771498:0018:HT:binary	4896	True
O42869	Q9HDT8	SPAC3G9.05	SPCP20C8.01c	26771498:0018:HT:binary	4896	True
O42869	Q9HE16	SPAC3G9.05	SPAC1399.05c	26771498:0018:HT:binary	4896	True
O42869	Q9HGP0	SPAC3G9.05	pvg4	26771498:0018:HT:binary	4896	True
O42869	Q9P3U1	SPAC3G9.05	SPAC328.05	26771498:0018:HT:binary	4896	True
O42869	Q9P7H9	SPAC3G9.05	SPAC105.03c	26771498:0018:HT:binary	4896	True
O42869	Q9P7I3	SPAC3G9.05	mdv1	26771498:0018:HT:binary	4896	True
O42869	Q9US43	SPAC3G9.05	urg2	26771498:0018:HT:binary	4896	True
O42869	Q9USP7	SPAC3G9.05	mto2	26771498:0018:HT:binary	4896	True
O42869	Q9USY4	SPAC3G9.05	abp2	26771498:0018:HT:binary	4896	True
O42869	Q9UT46	SPAC3G9.05	moc3	26771498:0018:HT:binary	4896	True
O42869	Q9UT53	SPAC3G9.05	SPAC806.06c	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42869	Q9UU91	SPAC3G9.05	yop1	26771498:0018:HT:binary	4896	True
O42869	Q9UUB1	SPAC3G9.05	rib4	26771498:0018:HT:binary	4896	True
O42869	Q9Y7S0	SPAC3G9.05	SPCC569.01c	26771498:0018:HT:binary	4896	True
O42872	O42872	ski6	ski6	26771498:0018:HT:binary	4896	True
O42872	O60178	ski6	nta1	26771498:0018:HT:binary	4896	True
O42872	O74496	ski6	ret2	26771498:0018:HT:binary	4896	True
O42872	O74918	ski6	rrp45	26771498:0018:HT:binary	4896	True
O42872	O94598	ski6	sec5	26771498:0018:HT:binary	4896	True
O42872	Q9P7R3	ski6	mtr3	26771498:0018:HT:binary	4896	True
O42874	Q10113	peg1	mal3	16951255:0004:LC:co-complex|16951255:0007:LC:binary|16951255:0018:LC:binary|26771498:0018:HT:binary	4896	True
O42878	O42878	SPAC8E11.01c	SPAC8E11.01c	26771498:0018:HT:binary	4896	True
O42878	Q02953	SPAC8E11.01c	hsf1	26771498:0018:HT:binary	4896	True
O42882	Q9C0W5	SPAC8E11.05c	SPBC800.14c	26771498:0018:HT:binary	4896	True
O42882	Q9C109	SPAC8E11.05c	SPAP27G11.16	26771498:0018:HT:binary	4896	True
O42882	Q9C116	SPAC8E11.05c	SPAC1786.04	26771498:0018:HT:binary	4896	True
O42896	O42896	SPBC115.03	SPBC115.03	26771498:0018:HT:binary	4896	True
O42896	O94272	SPBC115.03	atg8	26771498:0018:HT:binary	4896	True
O42896	Q9UTE2	SPBC115.03	hem13	26771498:0018:HT:binary	4896	True
O42901	Q10109	SPBC119.09c	lem2	33109728:0090:HT:binary	4896	True
O42904	O42904	prp31	prp31	26771498:0018:HT:binary	4896	True
O42907	Q10109	SPBC119.16c	lem2	33109728:0090:HT:binary	4896	True
O42909	P53694	SPBC16A3.02c	rtn1	26771498:0018:HT:binary	4896	True
O42912	O42912	SPBC16A3.06	SPBC16A3.06	26771498:0018:HT:binary	4896	True
O42915	Q9P7I3	ufd1	mdv1	26771498:0018:HT:binary	4896	True
O42917	O42917	eso1	eso1	26771498:0018:HT:binary	4896	True
O42917	O43044	eso1	nup120	26771498:0018:HT:binary	4896	True
O42931	Q10109	rpt1	lem2	33109728:0090:HT:binary	4896	True
O42933	Q9UT79	ogm4	msc1	26771498:0018:HT:binary	4896	True
O42935	P78920	rpl3201	SPBC2D10.11c	26771498:0018:HT:binary	4896	True
O42938	Q9C1X5	pfk1	SPAP32A8.02	26771498:0018:HT:binary	4896	True
O42940	Q10109	pho88	lem2	33109728:0090:HT:binary	4896	True
O42947	P78962	SPBC16H5.12c	atf21	26771498:0018:HT:binary	4896	True
O42958	O74499	SPBC19G7.10c	lsm7	26771498:0018:HT:binary	4896	True
O42958	O94408	SPBC19G7.10c	lsm2	26771498:0018:HT:binary	4896	True
O42958	P49373	SPBC19G7.10c	tfs1	26771498:0018:HT:binary	4896	True
O42958	P87173	SPBC19G7.10c	lsm1	26771498:0018:HT:binary|28031482:0004:LC:co-complex	4896	True
O42958	Q09181	SPBC19G7.10c	ste13	26771498:0018:HT:binary|26771498:0090:HT:binary	4896	True
O42958	Q92368	SPBC19G7.10c	rcd1	26771498:0018:HT:binary	4896	True
O42958	Q9HFE5	SPBC19G7.10c	apm1	26771498:0018:HT:binary	4896	True
O42958	Q9P805	SPBC19G7.10c	dcp1	26771498:0018:HT:binary	4896	True
O42963	Q10168	nup44	nsp1	26771498:0018:HT:binary	4896	True
O42963	Q9P7I3	nup44	mdv1	23695164:0397:HT:binary|26771498:0018:HT:binary	4896	True
O42967	Q9UT46	SPBC1E8.02	moc3	26771498:0018:HT:binary	4896	True
O42970	O42970	SPBC1E8.05	SPBC1E8.05	26771498:0018:HT:binary	4896	True
O42975	Q9UTK6	SPBC20F10.05	SPAC1486.03c	24210919:0004:LC:co-complex|24210919:0007:LC:binary|26682798:0004:LC:co-complex|26771498:0018:HT:binary|31219728:0004:LC:co-complex	4896	True
O42978	O74499	lsm5	lsm7	22615807:0114:LC:binary|26771498:0018:HT:binary	4896	True
O42978	Q9USP9	lsm5	SPBC902.04	26771498:0018:HT:binary	4896	True
O42993	O60163	fkh1	SPBC19F5.04	26771498:0018:HT:binary	4896	True
